#H295R-shbcatenin		
Gene	Fold Change (log2) [- dox/+dox]	p_values_adjusted
N4BP1	0.0336903333333343	0.91869635463323
RAB8B	0.384721666666668	0.183310525125595
GCNT7	-0.238731	0.204586504492032
SLC22A25	-0.00725566666666613	0.98349947509937
LRRC40	-0.00806199999999948	0.983159241812861
SLC30A7	0.00483800000000083	0.987937064305561
COX4I2	-0.213238999999999	0.442294185443201
PYGO1	0.296650000000001	0.384626801306227
ZNF318	0.0648170000000004	0.774104133965233
MAPK8IP2	0.0170653333333337	0.955968113642085
GLI1	0.0235716666666672	0.949173055617325
TIA1	-0.0895329999999992	0.670473415437522
SLC4A5	0.0270109999999996	0.919456505549688
APOBEC2	-0.169755333333333	0.48174711509713
CNTROB	0.118954666666667	0.558045577505427
PPOX	0.0641080000000017	0.790848042413284
SYPL1	0.334399666666668	0.0894613209101226
PIEZO1	-0.0358896666666656	0.895093529187836
HPSE	0.509677	0.0895276393548003
OSR2	0.442106000000001	0.0338015945178966
SPRR4	-0.0118709999999990	0.97184501043952
HOXC12	0.090080333333335	0.677647679541427
AIP	-0.027512	0.922148106708426
OLFM4	-0.0873673333333329	0.686516408582019
DNMT1	0.0210903333333332	0.942092082409632
SLC9B2	-0.0895069999999986	0.689661288408633
PLEKHA7	-0.0241016666666662	0.959032046952242
PKN1	0.0410820000000004	0.86946178874091
CD19	-0.0985063333333331	0.641957306407734
CAND2	-0.00183166666666618	0.995321141422816
ZNF598	-0.0536963333333333	0.838927397112197
ASCC3	-0.0433399999999991	0.871104061464043
SCN1A	-0.122778000000000	0.548643967646122
PRKCSH	0.0876766666666676	0.675687379893745
KRTAP4-4	0.00556800000000089	0.987134800094338
GPD2	0.102700000000001	0.745703398753986
BMP2	-0.495854999999999	0.10978993977345
TRMU	-0.117867999999999	0.558807324932864
IVNS1ABP	0.143883666666668	0.492100665301584
DDHD1	0.260677666666668	0.236989286061345
HSPB9	-0.0865766666666657	0.811401072147441
SLC24A1	0.135375333333334	0.649420534269272
FIGN	0.165646333333334	0.486933147969243
PBX4	-0.0191496666666670	0.958727447107698
AKR1D1	-0.096786666666666	0.637426515050706
FUT4	-0.0165576666666660	0.956567100065073
HPCAL1	0.065653666666667	0.77740028876925
ZNF549	0.00539933333333505	0.987937064305561
CD47	0.457608666666668	0.0351167468854759
SDAD1	0.0812625000000009	0.766132481270445
TMEM200B	-0.136325000000000	0.58391025729515
FSHR	-0.151382333333333	0.51010196507179
LOH12CR1	-0.0554196666666662	0.827168548756117
GSDMD	0.0757830000000009	0.724384070314197
FAM19A5	-0.0627749999999988	0.809704159744507
MICALCL	-0.0694306666666663	0.814956840733813
SMEK3P	0.174921000000001	0.353701605651176
CDK16	0.0443990000000005	0.85184175589894
ERVH48-1	0.0224040000000003	0.933412982728621
TOR4A	-0.0195173333333326	0.951715387188896
SGSM2	0.0240153333333334	0.930627582383128
TYW5	0.211343666666667	0.327240483600249
PGAP1	0.0114596666666679	0.974451420920923
KCNG4	0.0665840000000012	0.772139923817113
GPR20	-0.110011333333334	0.681151028675655
GPR137C	0.147777333333334	0.498454352317107
SYNPO2	0.213559666666667	0.255595078844894
RIC8A	-0.0672996666666655	0.762898679429892
NVL	0.0427426666666678	0.883114887563545
HNRNPA1	-0.0308555999999985	0.910935860136448
MPZL1	0.204000666666668	0.332502783413088
DDX27	-0.0269790000000007	0.928988192507851
RPS6KA3	0.158960333333333	0.445566557024313
RPL7	-0.0918513333333319	0.710004432586908
KCTD10	-0.0332379999999996	0.90945379489823
ENO1	-0.121853333333331	0.558045577505427
MYD88	-0.323054333333333	0.100679552334348
DCTN5	0.0116766666666674	0.970030485008698
STAG2	-0.0908049999999998	0.68499503971094
PHYHIPL	0.175984	0.437698813460044
ETNK1	-0.0883596666666661	0.672980097690282
RGCC	-0.382936666666667	0.166543996066754
CCNB2	0.171515000000001	0.422934701797817
KIR3DX1	0.162515333333334	0.627523379761431
SAMD3	-0.0656923333333328	0.766132481270445
SAAL1	0.0323769999999997	0.925845244747948
ZNF37A	-0.0498719999999994	0.827851662633248
TFG	0.182600000000001	0.349094758813838
AEN	0.742925666666668	0.0238147039217215
SYCE2	0.152194666666667	0.450203306181989
HOXB13	0.394487666666668	0.190569948330175
PPP2R2D	0.109935000000002	0.63969794643309
FLJ25694	0.045866000000001	0.902744074046491
MATN3	0.107126333333334	0.634587745028953
TMEM194A	0.0343300000000002	0.895510661232872
CCDC122	-0.0114623333333331	0.97184501043952
TRMT44	-0.160327999999999	0.443378989641463
PGC	-0.139543999999999	0.517746794831249
PPP1R16B	-0.179284	0.451746572873908
C10orf90	0.00396499999999995	0.991121790806362
LINC00282	-0.00469833333333299	0.99106990984423
KRTDAP	-0.0373156666666664	0.914066650169675
C18orf25	0.00318533333333379	0.993756838831997
GPR61	-0.0715313333333331	0.764973469318093
PAFAH1B3	0.124722666666667	0.563937037048725
ABHD2	0.382426000000001	0.097583449418131
SFR1	0.0648503333333342	0.787230398823895
PLCB3	-0.367355999999999	0.206203758496048
RPL35A	-0.0421633333333314	0.867690146364162
ST8SIA2	-0.0508299999999994	0.852958509217732
SPATA20	0.191454666666667	0.415110347922019
PCSK9	-0.055161666666665	0.852346905702153
CACNA1D	-0.302763000000000	0.124096550131011
NXPH1	0.0232556666666673	0.95784037718285
C5orf64	-0.0450323333333327	0.871735940334629
TNIK	0.754049333333334	0.00706146994541395
CSAD	-0.213075333333333	0.262910099772857
PPP1R14C	-0.101047000000000	0.719993821355515
DTX4	-0.065900333333333	0.812792750346224
AWAT1	-0.126744333333332	0.734228369215232
PREPL	0.00903266666666794	0.975988780928093
TFAP4	-0.125860999999999	0.592716584553539
KCNK1	-0.749228666666666	0.0252836057158779
ZBTB34	0.386608333333334	0.0775561412231076
ZER1	-0.0441433333333324	0.859299487874574
MARK3	0.0636513333333342	0.774210549173745
UGGT2	0.0870710000000016	0.710004432586908
BLM	-0.0328289999999996	0.930627582383128
ARSJ	0.685702333333334	0.00917425090054953
C16orf54	-0.215341666666666	0.523453039510001
MRPL46	0.0551496666666677	0.811544767127089
FIBIN	-0.122761333333333	0.60814016771842
HOXA5	0.211481666666666	0.268919232288051
MARCH10	0.0440376666666674	0.852208015389387
LIG1	-0.085059666666665	0.720071550811076
STK25	-0.112045333333333	0.614221661998915
GABPB2	0.291557666666667	0.187209474302320
CEP128	0.0174363333333340	0.958133242434411
QRICH2	0.238695000000001	0.226054670808826
TDRD3	0.130769666666667	0.578156984559118
SMAD6	0.0150493333333339	0.956567100065073
NKPD1	0.105579333333334	0.717906134812783
TSC1	-0.189756666666667	0.520250587274909
NUFIP1	-0.119284999999999	0.555689256408654
TRPC5	-0.0188996666666665	0.946747601432857
B4GALT3	0.157429000000000	0.473694625379344
GSDMB	0.0663706666666674	0.791240721091965
B3GNT2	-0.426464333333332	0.048170505761132
RHBDL2	-0.0485996666666666	0.856854911614454
PATZ1	0.0541663333333352	0.812232870389155
AQP6	-0.104036666666666	0.731974410873657
POLR2E	-0.0547563333333325	0.809505390888975
FRMPD1	-0.0184236666666665	0.955701951169976
FHOD1	0.079957666666667	0.73097308185803
MOK	0.120545333333334	0.543819286485342
CCNL1	0.0232000000000005	0.950884054684253
OASL	-0.0335423333333328	0.90616464808104
GRB14	-0.00122433333333259	0.996826292964745
CCDC144A	0.263755000000000	0.342825265121927
MED16	0.148108000000001	0.4584541407185
SPAG5	0.0105693333333346	0.973906823746008
NUP214	-0.0121153333333320	0.97167131557531
GJB6	-0.123530999999999	0.575378149225683
TEX19	-0.0804773333333323	0.707966006319856
DCAF8	-0.569484666666666	0.0382989968555555
CAPS	-0.137112666666667	0.557700710345762
BSG	-0.0109233333333327	0.97184501043952
SLC47A2	-0.110666666666666	0.625510328921698
FBXO21	0.0372066666666673	0.891719978528798
PKN3	0.0928513333333342	0.65498201079628
SEMG2	0.122440000000000	0.550563293736455
ATP1A2	-0.0369809999999992	0.886782247572443
DENND5A	0.157879666666668	0.491853844738248
EPC1	0.0963216666666668	0.716517864791776
NPAS2	-0.255581333333333	0.315859935065171
LRCH3	0.234716333333334	0.381152785222697
USP48	0.0283230000000005	0.915761046438965
EP400NL	-0.0389896666666654	0.899845504615556
C19orf55	-0.108470666666666	0.662857774732191
RBM5	0.219065333333335	0.271872170281604
NUSAP1	0.136920000000002	0.525594458227739
UTP18	0.090903666666668	0.68271691249359
ARAP1	-0.229708999999999	0.306145675725963
CD300LF	0.0672366666666671	0.830987625642722
SLC25A10	-0.167878333333332	0.386320548003750
NEK4	-0.0942446666666654	0.691560871680326
ARFIP2	0.0399880000000007	0.87796421789874
FLJ32955	-0.0585890000000001	0.819026323982093
TOP2A	0.0383766666666667	0.888476605628154
UTP3	-0.196587333333333	0.398349038294794
ZNF804A	0.226211333333333	0.520470860856309
ARMC3	0.00596833333333313	0.987937064305561
CENPE	0.0968073333333339	0.717898224756017
DHPS	0.100967000000002	0.649420534269272
HEATR6	-0.0977366666666664	0.652608565667976
MTRF1L	-0.0794321666666659	0.712688984009924
POFUT1	-0.0341046666666654	0.890511682678135
NDRG1	0.0241850000000014	0.96868314803423
RWDD2A	0.158528333333334	0.58969057474622
VLDLR	0.194992333333334	0.536810332635776
METTL3	0.0613480000000005	0.815156860161333
SCLT1	0.283654666666668	0.189095480222886
FAM122A	0.257111333333334	0.274121181062751
RUNDC3B	-0.0917686666666653	0.729912257977231
ARHGEF18	-0.156428666666665	0.464309613067155
SLC35E2	-0.203031333333333	0.365126455342703
NLRP4	-0.0951629999999993	0.719839702715467
MAP3K1	0.375930666666667	0.114869100066458
HIVEP3	-0.00394366666666635	0.990124830455448
MIP	-0.00010566666666616	0.999729972650062
SPAG4	-0.085249666666666	0.704370299831112
LYPD3	-0.0600103333333333	0.824257394304182
SYTL4	0.313238666666668	0.141989461843871
MS4A1	0.099450666666667	0.665452409821856
HSD17B10	-0.0931103333333337	0.659906583837718
CNRIP1	0.0459493333333342	0.844766787725698
FBL	-0.119693333333333	0.607789868477511
USHBP1	-0.145934999999999	0.630743046685015
ZSCAN30	0.181661000000000	0.394715834237743
EIF2B4	-0.0918213333333316	0.660936100042198
SLC5A7	-0.0730533333333331	0.786460365353421
OR1F2P	-0.105185333333333	0.720071550811076
MYO5A	0.325205333333334	0.113460612523657
NCAPG	0.0145286666666679	0.961145507903953
FAM222A-AS1	-0.133371666666666	0.534060420301683
LHB	-0.0974356666666663	0.774104133965233
ESRP1	-9.76666666666697e-0	0.999729972650062
BRD1	0.0529223333333342	0.830902619187654
GALNT9	-0.0929166666666663	0.747245436362979
SLC31A1	-0.314565999999998	0.097583449418131
DIRC1	-0.0434399999999993	0.870489343487753
SAMD1	-0.0811799999999998	0.736987042909868
STK11	-0.0446829999999989	0.853541852582193
NCOA5	-0.152878999999999	0.471989789810989
CDC27	0.152309000000001	0.555404460523821
RPS18	-0.077393999999999	0.754015160951226
PPP1CB	0.146643333333334	0.461494497197158
PPP1R17	-0.145696666666666	0.685488482699362
PARP3	0.217529000000001	0.315543124546046
CD93	-0.0371943333333331	0.914205835266868
CMC1	0.0978313333333342	0.69414649287771
ZIC3	0.0123526666666667	0.972395918043445
FSTL1	0.318043333333335	0.113700575160835
ZFYVE27	-0.235696333333333	0.241273257416922
DCUN1D5	-0.0823573333333328	0.699953171808848
HOXB4	-0.0430893333333328	0.874908057954497
LSP1	-0.369626444444444	0.0832004986783026
ECHS1	-0.160456666666666	0.425882414194225
LOC100128751	-0.220076333333333	0.536063442230912
VWCE	-0.0656773333333326	0.786973845403943
NLRP7	-0.121454666666667	0.704370299831112
HEG1	-0.236896333333332	0.580149967309238
CLUAP1	0.0829516666666665	0.70224156146001
FAM92A1	0.218958000000001	0.294300395506211
NRSN2	0.0672056666666693	0.769997189923324
FKBP15	-0.021290999999999	0.935991946407154
ACTN3	-0.00753699999999977	0.987119618784287
PDCD1	-0.0615599999999993	0.851568943534661
RBM26	0.138704333333335	0.523762186913243
UBTD2	0.330685333333334	0.0994203414387535
ZDHHC5	-0.100067000000000	0.669391045681572
TBCCD1	-0.188519333333333	0.492100665301584
KLC2	0.129653666666666	0.513530370066639
PRM1	-0.164848333333333	0.516217427447249
SPACA4	-0.101818333333333	0.681765404528423
GSTM5	0.0509573333333339	0.85272965579086
CYTH2	-0.0377333333333333	0.880427463662501
CLCN2	0.135443333333334	0.515490602743194
MEG3	-0.0450789999999996	0.886782247572443
MRPS11	0.235343000000000	0.335884836278273
SNUPN	0.0746583333333344	0.728708142582036
COLEC11	-0.185660666666666	0.625510328921698
EMX2	0.615756666666668	0.0185304620090284
ENDOU	-0.0946039999999997	0.716517864791776
CARD18	0.0815100000000002	0.815309621716298
BAHCC1	-0.268992	0.233528575266801
SH3D21	-0.242498000000000	0.443378989641463
CDC42BPB	0.0894053333333346	0.719304894613107
STXBP4	0.0579666666666677	0.816134952712854
RBM39	-0.159316666666666	0.456799968498263
MKI67IP	-0.148524333333333	0.481094083070727
ATAD2B	0.0484773333333337	0.888476605628154
CYP26B1	-0.0714483333333336	0.809409373518692
FLJ40288	0.0376393333333333	0.880844178274306
CCDC88A	0.284070333333334	0.135650972591574
GRIN2A	-0.0505969999999992	0.870133635372032
ZADH2	-0.271156666666666	0.344866669191371
RBM41	0.053998333333334	0.813345796866388
BYSL	-0.409048333333332	0.0663250682564305
NTN4	0.599352333333334	0.0133271541061395
GGT7	0.0688850000000003	0.754702252946525
EXT2	0.167230000000001	0.379096889881337
POFUT2	-0.0150409999999998	0.956567100065073
RPL36AL	0.0501333333333345	0.835752276645858
NAA16	0.0129746666666676	0.970250590875359
TCEA1	0.164015833333335	0.399012880214421
ZCCHC5	-0.0625973333333333	0.788201431210286
MYL4	-0.0184903333333333	0.94678260229888
SLC39A9	-0.117710333333332	0.608287291470058
ICAM5	-0.102479666666666	0.624457186990323
BAX	0.0709370000000023	0.760810252329096
C1orf198	-0.113332333333333	0.639002829892966
ZNF621	0.0488923333333335	0.873398028647672
FOSL2	0.139080000000002	0.533475280376028
GABARAP	0.147506666666668	0.471741080987819
KCNE4	0.416722333333333	0.0489929905034798
ZNF532	0.369884	0.0802641563431964
SLC2A3	0.0778453333333341	0.759887627318327
POLL	0.157709666666667	0.420336551307248
PEX5	-0.00152499999999949	0.996601352479184
CAD	-0.0866766666666656	0.697096570878995
JOSD1	0.0782903333333344	0.720355976568153
KRT37	-0.193036666666666	0.487761541713127
KCNQ4	-0.165988999999999	0.62405411820911
SENP8	0.222866000000001	0.271361162960907
VANGL2	0.276886666666667	0.157416230067645
BCL3	0.144429666666668	0.580149967309238
PIH1D1	-0.230596666666665	0.372679505356532
NSRP1	0.0221296666666681	0.93278021276477
ZNF793	-0.0130143333333328	0.969387309763954
FAM43B	-0.159121999999999	0.466098392080126
LOC100131541	0.194250333333334	0.313093065378681
TCERG1	-0.200086666666666	0.295708667353848
ZBTB42	0.0608496666666667	0.873329245675404
SLITRK2	-0.060458333333333	0.819626240637794
CYFIP1	-0.120141333333332	0.601372293483574
TAF5L	0.119371000000001	0.626742243562072
MAGI3	-0.0892176666666664	0.79082065189004
TAPT1	0.240400666666668	0.287154886987160
MOGAT2	0.0175103333333336	0.949492888401158
FOXE1	-0.0851176666666665	0.685012925741245
CUL3	0.084560666666667	0.692723628522594
SMG6	0.108778333333334	0.630227347736008
WFDC9	0.158313333333334	0.416412641573293
HTR1A	-0.0538059999999993	0.84060196086617
ZNF326	-0.0409393333333312	0.874353540431336
ADC	0.159036333333334	0.462024330182512
TBC1D4	-0.952026333333333	0.00421637924026936
SIX3	0.0605603333333337	0.790626524535316
SCN10A	-0.066341333333333	0.780619140960946
NRARP	0.0239933333333332	0.925969997068921
C12orf10	-0.0251829999999996	0.929919927302465
UBR1	0.170904333333333	0.405689711040978
MEX3B	0.207775000000000	0.290799750864839
WARS2	0.0140406666666675	0.967879244181712
GPR82	-0.0950219999999999	0.676024903789639
WASF3	-0.161604666666665	0.48174711509713
RTP1	-0.0990223333333326	0.775273488714107
DNAJB4	-0.066972	0.765339817431245
PTP4A3	-0.0748673333333327	0.772139923817113
RFX2	-0.0139199999999989	0.967798161116417
MCPH1	-0.00327533333333279	0.993756838831997
GNRHR2	0.0093513333333333	0.97554220862608
PIP5K1A	-0.0307899999999985	0.91148338318481
MLH1	0.195654333333335	0.299695825369762
ATR	0.206984000000001	0.314504177654909
ATP7A	-0.354388666666667	0.22316376350853
CTDP1	-0.088897666666665	0.683326025818219
ZFP112	0.149498000000002	0.476636323255549
ACE	-0.0245453333333328	0.945904449997854
ENDOV	0.0313946666666671	0.904955321847437
PRKAR2B	0.0653733333333346	0.792168081595258
HHLA2	9.33333333337795e-05	0.999729972650062
KIFC2	-0.0100979999999994	0.980770032498656
ARHGEF10	-0.130707666666666	0.513024230069645
BAG4	-0.0604066666666663	0.79462828227058
TMEM43	-0.0304393333333325	0.904955321847437
SLC2A2	-0.158716333333333	0.514076428873743
CTR9	0.0638240000000006	0.77288533293416
RTN4RL1	-0.0899939999999998	0.73480251716231
IMP3	-0.0947056666666658	0.668408423975192
DBR1	0.145546	0.536063442230912
ZIC5	-0.106819000000000	0.636490807097692
CYR61	0.586623666666668	0.0725137013180337
ADM2	-0.127228666666666	0.640836927155663
KLHL26	-0.091119999999999	0.671492528470281
B4GALT5	0.00326100000000115	0.993677488355417
RAF1	-0.140705333333332	0.479014333115247
SSR4P1	0.0568786666666677	0.838603547123369
STXBP6	-0.187377333333333	0.52041472962553
TTC28-AS1	-0.0999223333333331	0.667697330885416
RFWD3	-0.138420666666666	0.557700710345762
NEFM	-0.262451	0.255595078844894
UGDH	0.401740333333334	0.0601168126740641
SERPINB13	0.0246240000000006	0.945904449997854
VPS4B	-0.00729033333333322	0.98256318768706
SKA1	-0.467506666666666	0.0312984093958667
RRP12	-0.305218333333332	0.109706365148046
MACROD2	0.117015000000001	0.646350580563869
TEAD1	0.215919333333335	0.375861361444218
RAB28	0.226029666666669	0.446756640099031
ANKRD27	-0.512303999999999	0.0686922836072744
ZNF574	-0.0493876666666666	0.88487182863547
AIM1	0.332101666666667	0.25804020045686
CCDC91	0.121582666666667	0.541270965348748
C8orf46	0.111557333333333	0.60217016768875
FLVCR1	0.276929000000001	0.165655690750296
DNHD1	-0.0051433333333332	0.987499363290182
OS9	0.0689733333333341	0.755697432495201
SIGLEC11	-0.235702666666667	0.220405584107617
PAPD7	0.128105999999999	0.672980097690282
ZNF518B	0.146835333333335	0.462024330182512
TECPR2	0.0583460000000009	0.837732816472933
FBXO5	0.215643333333335	0.27721812275707
PRR3	-0.279656333333333	0.149612190211527
ZNF334	0.110588333333334	0.670113640649168
SLC22A18AS	-0.007383666666667	0.983159241812861
NEUROD1	-0.00839166666666637	0.980779858267938
CDC34	-0.0563103333333327	0.808657226656366
CCDC85B	-0.118888666666666	0.583036318848746
ZFAND1	-0.032143999999999	0.898863720449539
FOXR2	-0.0334316666666657	0.899614658619676
ZFP14	0.378960000000001	0.084174670978616
NFKBIL1	0.144884333333335	0.522830837265953
WFDC8	-0.208034666666667	0.27266488177
S1PR2	-0.106923333333332	0.73379884333301
SGOL2	0.190165333333335	0.458006502146897
GTSE1	0.140877000000001	0.494484578122119
BUD13	0.053848333333334	0.821421133422134
FAM111B	0.248963000000001	0.245948767014956
PITPNC1	0.135661000000001	0.600146208272329
CAPSL	0.0118620000000005	0.967441088545168
RTKN	0.0660893333333336	0.766247450031517
CNR2	-0.00550099999999972	0.991625835822726
RPUSD3	0.0262563333333343	0.926989565501108
ARG2	-1.48966733333333	0.00311122808725912
DNAH17	-0.0106911111111110	0.973686596735315
PRSS23	-0.155697999999999	0.426484252681993
CNTN5	0.0141703333333339	0.959910474847156
ZNF324	0.063662666666668	0.77288533293416
CIB4	0.0742000000000006	0.825729064695823
ACTL8	-0.141640333333333	0.580149967309238
